image_id,width,height,lesion_ratio,processed_canvas,processed_content_width,processed_content_height,processed_image_pixels,processed_lesion_pixels,processed_lesion_ratio,processed_lesion_percent,status,flags
000934,640,480,0.142145,512x512,512,384,262144,27952,0.10662842,10.6628,ok,
000935,1024,768,0.441663,512x512,512,384,262144,86803,0.33112717,33.1127,ok,
000936,2048,1536,0.045755,512x512,512,384,262144,8988,0.0342865,3.4286,ok,
000937,824,719,0.531776,512x512,512,447,262144,121708,0.46427917,46.4279,ok,
000938,6621,4411,0.855324,512x512,512,341,262144,149333,0.56966019,56.966,ok,
000939,1024,768,0.063109,512x512,512,384,262144,12412,0.04734802,4.7348,ok,
000940,640,480,0.182796,512x512,512,384,262144,35974,0.13722992,13.723,ok,
000941,640,480,0.325547,512x512,512,384,262144,64049,0.24432755,24.4328,ok,
000942,3008,2000,0.132908,512x512,512,340,262144,23128,0.08822632,8.8226,ok,
000943,3024,2016,0.17625,512x512,512,341,262144,30772,0.11738586,11.7386,ok,
000944,1024,768,0.335272,512x512,512,384,262144,65913,0.25143814,25.1438,ok,
000945,6668,4439,0.266063,512x512,512,341,262144,46460,0.17723083,17.7231,ok,
000946,6668,4459,0.282089,512x512,512,342,262144,49405,0.18846512,18.8465,ok,
000947,6661,4441,0.675718,512x512,512,341,262144,117989,0.45009232,45.0092,ok,
000948,6682,4401,0.189275,512x512,512,337,262144,32672,0.12463379,12.4634,ok,
000949,3072,2304,0.077667,512x512,512,384,262144,15272,0.05825806,5.8258,ok,
000950,3072,2304,0.029575,512x512,512,384,262144,5816,0.02218628,2.2186,ok,
000951,2048,1536,0.254894,512x512,512,384,262144,50163,0.19135666,19.1357,ok,
000952,4288,2848,0.041388,512x512,512,340,262144,7216,0.02752686,2.7527,ok,
000953,1024,768,0.123534,512x512,512,384,262144,24287,0.09264755,9.2648,ok,
000954,1901,1933,0.588224,512x512,504,512,262144,151752,0.57888794,57.8888,ok,
000955,6607,4399,0.15378,512x512,512,341,262144,26846,0.10240936,10.2409,ok,
000956,1227,1149,0.207712,512x512,512,479,262144,50961,0.19440079,19.4401,ok,
000957,4288,2848,0.039832,512x512,512,340,262144,6942,0.02648163,2.6482,ok,
000958,824,719,0.510568,512x512,512,447,262144,116871,0.44582748,44.5827,ok,
000959,6668,4439,0.171811,512x512,512,341,262144,30005,0.11445999,11.446,ok,
000960,2592,1944,0.371723,512x512,512,384,262144,73100,0.27885437,27.8854,ok,
000961,4288,2848,0.050588,512x512,512,340,262144,8808,0.03359985,3.36,ok,
000962,3008,2000,0.13165,512x512,512,340,262144,22909,0.0873909,8.7391,ok,
000963,3872,2592,0.094436,512x512,512,343,262144,16569,0.06320572,6.3206,ok,
000964,6668,4439,0.116498,512x512,512,341,262144,20327,0.07754135,7.7541,ok,
000965,4288,2848,0.530948,512x512,512,340,262144,92717,0.35368729,35.3687,ok,
000966,1024,768,0.791003,512x512,512,384,262144,155460,0.59303284,59.3033,ok,
000967,640,480,0.479668,512x512,512,384,262144,94362,0.35996246,35.9962,ok,
000968,1024,768,0.244158,512x512,512,384,262144,48007,0.18313217,18.3132,ok,
000969,1024,768,0.206819,512x512,512,384,262144,40695,0.15523911,15.5239,ok,
000970,4288,2848,0.141773,512x512,512,340,262144,24688,0.09417725,9.4177,ok,
000971,1024,768,0.052261,512x512,512,384,262144,10266,0.03916168,3.9162,ok,
000972,3072,2304,0.064276,512x512,512,384,262144,12635,0.0481987,4.8199,ok,
000973,1024,768,0.296719,512x512,512,384,262144,58340,0.22254944,22.2549,ok,
000974,3008,2000,0.034182,512x512,512,340,262144,5937,0.02264786,2.2648,ok,
000975,1024,768,0.119141,512x512,512,384,262144,23418,0.08933258,8.9333,ok,
000976,1658,1440,0.322656,512x512,512,445,262144,73540,0.28053284,28.0533,ok,
000977,1024,768,0.179309,512x512,512,384,262144,35290,0.13462067,13.4621,ok,
000978,3072,2304,0.535781,512x512,512,384,262144,105356,0.40190125,40.1901,ok,
000979,3008,2000,0.100047,512x512,512,340,262144,17412,0.06642151,6.6422,ok,
000980,640,480,0.193405,512x512,512,384,262144,38065,0.14520645,14.5206,ok,
000981,4288,2848,0.318921,512x512,512,340,262144,55543,0.21187973,21.188,ok,
000982,6622,4421,0.163817,512x512,512,342,262144,28688,0.10943604,10.9436,ok,
000983,4288,2848,0.114643,512x512,512,340,262144,19932,0.07603455,7.6035,ok,
000984,640,480,0.12891,512x512,512,384,262144,25363,0.09675217,9.6752,ok,
000985,3072,2304,0.718142,512x512,512,384,262144,141160,0.53848267,53.8483,ok,
000986,640,480,0.639613,512x512,512,384,262144,125821,0.47996902,47.9969,ok,
000987,640,480,0.178538,512x512,512,384,262144,35137,0.13403702,13.4037,ok,
000988,1024,768,0.107182,512x512,512,384,262144,21074,0.08039093,8.0391,ok,
000989,4288,2848,0.060454,512x512,512,340,262144,10529,0.04016495,4.0165,ok,
000990,919,802,0.328553,512x512,512,447,262144,75195,0.28684616,28.6846,ok,
000991,1024,768,0.393007,512x512,512,384,262144,77255,0.29470444,29.4704,ok,
000992,4288,2848,0.026857,512x512,512,340,262144,4648,0.01773071,1.7731,ok,
000993,3072,2304,0.185876,512x512,512,384,262144,36548,0.13941956,13.942,ok,
000994,3008,2000,0.05056,512x512,512,340,262144,8816,0.03363037,3.363,ok,
000995,2048,1536,0.142011,512x512,512,384,262144,27909,0.10646439,10.6464,ok,
000996,1024,768,0.081721,512x512,512,384,262144,16086,0.06136322,6.1363,ok,
000997,767,576,0.378099,512x512,512,385,262144,74583,0.28451157,28.4512,ok,
000998,6661,4421,0.548946,512x512,512,340,262144,95505,0.36432266,36.4323,ok,
000999,4288,2848,0.021565,512x512,512,340,262144,3776,0.0144043,1.4404,ok,
001000,3872,2592,0.107568,512x512,512,343,262144,18900,0.07209778,7.2098,ok,
001001,1024,768,0.126534,512x512,512,384,262144,24885,0.09492874,9.4929,ok,
001002,4288,2848,0.063819,512x512,512,340,262144,11108,0.04237366,4.2374,ok,
001003,3024,2016,0.050129,512x512,512,341,262144,8757,0.0334053,3.3405,ok,
001004,1024,768,0.162079,512x512,512,384,262144,31883,0.12162399,12.1624,ok,
001005,919,802,0.299607,512x512,512,447,262144,68583,0.26162338,26.1623,ok,
001006,3872,2592,0.011101,512x512,512,343,262144,1960,0.00747681,0.7477,ok,
001007,3072,2304,0.204984,512x512,512,384,262144,40304,0.15374756,15.3748,ok,
001008,6648,4439,0.52459,512x512,512,342,262144,91879,0.35049057,35.0491,ok,
001009,1024,768,0.058921,512x512,512,384,262144,11598,0.04424286,4.4243,ok,
001010,1024,768,0.605954,512x512,512,384,262144,119166,0.45458221,45.4582,ok,
001011,4288,2848,0.04159,512x512,512,340,262144,7224,0.02755737,2.7557,ok,
001012,2048,1536,0.771984,512x512,512,384,262144,151885,0.57939529,57.9395,ok,
001013,1024,768,0.187545,512x512,512,384,262144,36879,0.14068222,14.0682,ok,
001014,3072,2304,0.034879,512x512,512,384,262144,6892,0.02629089,2.6291,ok,
001015,3072,2304,0.27987,512x512,512,384,262144,55028,0.20991516,20.9915,ok,
001016,3008,2000,0.398955,512x512,512,340,262144,69452,0.26493835,26.4938,ok,
001017,3072,2304,0.065033,512x512,512,384,262144,12788,0.04878235,4.8782,ok,
001018,2592,1936,0.161732,512x512,512,382,262144,31652,0.1207428,12.0743,ok,
001019,3008,2000,0.017742,512x512,512,340,262144,3092,0.01179504,1.1795,ok,
001020,2048,1536,0.359779,512x512,512,384,262144,70736,0.26983643,26.9836,ok,
001021,4288,2848,0.038315,512x512,512,340,262144,6662,0.02541351,2.5414,ok,
001022,4288,2848,0.072075,512x512,512,340,262144,12520,0.04776001,4.776,ok,
001023,1024,768,0.305836,512x512,512,384,262144,60135,0.22939682,22.9397,ok,
001024,4288,2848,0.128319,512x512,512,340,262144,22354,0.08527374,8.5274,ok,
001025,2098,1340,0.175232,512x512,512,327,262144,29353,0.11197281,11.1973,ok,
001026,4288,2848,0.349681,512x512,512,340,262144,60860,0.23216248,23.2162,ok,
001027,3872,2592,0.420202,512x512,512,343,262144,73775,0.28142929,28.1429,ok,
001028,4288,2848,0.0969,512x512,512,340,262144,16865,0.06433487,6.4335,ok,
001029,3072,2304,0.439773,512x512,512,384,262144,86468,0.32984924,32.9849,ok,
001030,3008,2000,0.017836,512x512,512,340,262144,3120,0.01190186,1.1902,ok,
001031,1024,768,0.222514,512x512,512,384,262144,43748,0.16688538,16.6885,ok,
001032,3072,2304,0.55753,512x512,512,384,262144,109618,0.41815948,41.8159,ok,
001033,767,576,0.140138,512x512,512,385,262144,27616,0.10534668,10.5347,ok,
001034,3072,2304,0.085664,512x512,512,384,262144,16844,0.06425476,6.4255,ok,
001035,949,626,0.457805,512x512,512,338,262144,79253,0.3023262,30.2326,ok,
001036,4288,2848,0.373708,512x512,512,340,262144,65060,0.2481842,24.8184,ok,
001037,3072,2304,0.102081,512x512,512,384,262144,20072,0.0765686,7.6569,ok,
001038,3072,2304,0.134306,512x512,512,384,262144,26408,0.10073853,10.0739,ok,
001039,640,480,0.076934,512x512,512,384,262144,15101,0.05760574,5.7606,ok,
001040,1024,768,0.223108,512x512,512,384,262144,43865,0.1673317,16.7332,ok,
001041,6662,4402,0.276843,512x512,512,338,262144,47890,0.18268585,18.2686,ok,
001042,6622,4420,0.495147,512x512,512,342,262144,86722,0.33081818,33.0818,ok,
001043,6620,4420,0.138749,512x512,512,342,262144,24310,0.09273529,9.2735,ok,
001044,1024,768,0.141705,512x512,512,384,262144,27864,0.10629272,10.6293,ok,
001045,1504,1129,0.32612,512x512,512,384,262144,64133,0.24464798,24.4648,ok,
001046,640,480,0.433691,512x512,512,384,262144,85307,0.32542038,32.542,ok,
001047,3024,2016,0.050261,512x512,512,341,262144,8797,0.03355789,3.3558,ok,
001048,1024,768,0.105924,512x512,512,384,262144,20822,0.07942963,7.943,ok,
001049,4288,2848,0.005851,512x512,512,340,262144,1019,0.00388718,0.3887,ok,
001050,1024,768,0.334913,512x512,512,384,262144,65844,0.25117493,25.1175,ok,
001051,1024,768,0.199805,512x512,512,384,262144,39512,0.15072632,15.0726,ok,
001052,919,802,0.183414,512x512,512,447,262144,41959,0.16006088,16.0061,ok,
001053,4288,2848,0.186247,512x512,512,340,262144,32437,0.12373734,12.3737,ok,
001054,1024,768,0.550971,512x512,512,384,262144,108373,0.41341019,41.341,ok,
001055,4288,2848,0.082747,512x512,512,340,262144,14409,0.05496597,5.4966,ok,
001056,6641,4420,0.187802,512x512,512,341,262144,32768,0.125,12.5,ok,
001057,4288,2848,0.011339,512x512,512,340,262144,1975,0.00753403,0.7534,ok,
001058,1024,768,0.034487,512x512,512,384,262144,6790,0.02590179,2.5902,ok,
001059,4288,2848,0.035411,512x512,512,340,262144,6162,0.02350616,2.3506,ok,
001060,3008,2000,0.023874,512x512,512,340,262144,4151,0.01583481,1.5835,ok,
001061,3072,2304,0.125823,512x512,512,384,262144,24751,0.09441757,9.4418,ok,
001062,6642,4422,0.652271,512x512,512,341,262144,113866,0.43436432,43.4364,ok,
001063,1504,1129,0.253983,512x512,512,384,262144,49917,0.19041824,19.0418,ok,
001064,4288,2848,0.028025,512x512,512,340,262144,4886,0.01863861,1.8639,ok,
001065,4288,2848,0.157489,512x512,512,340,262144,27396,0.10450745,10.4507,ok,
001066,2592,1936,0.046432,512x512,512,382,262144,9132,0.03483582,3.4836,ok,
001067,1024,768,0.56798,512x512,512,384,262144,111666,0.42597198,42.5972,ok,
001068,4288,2848,0.432977,512x512,512,340,262144,75365,0.28749466,28.7495,ok,
001069,3008,2000,0.073687,512x512,512,340,262144,12826,0.04892731,4.8927,ok,
001070,3008,2000,0.0283,512x512,512,340,262144,4930,0.01880646,1.8806,ok,
001071,4288,2848,0.064619,512x512,512,340,262144,11248,0.04290771,4.2908,ok,
001072,3008,2000,0.169218,512x512,512,340,262144,29450,0.11234283,11.2343,ok,
001073,2048,1536,0.258806,512x512,512,384,262144,50775,0.19369125,19.3691,ok,
001074,6728,4459,0.156515,512x512,512,339,262144,27144,0.10354614,10.3546,ok,
001075,1456,1018,0.506435,512x512,512,358,262144,92820,0.3540802,35.408,ok,
001076,2048,1536,0.089868,512x512,512,384,262144,17667,0.06739426,6.7394,ok,
001077,3872,2592,0.099084,512x512,512,343,262144,17408,0.06640625,6.6406,ok,
001078,3008,2000,0.050865,512x512,512,340,262144,8860,0.03379822,3.3798,ok,
001079,3024,2016,0.063113,512x512,512,341,262144,11013,0.04201126,4.2011,ok,
001080,3872,2592,0.069115,512x512,512,343,262144,12148,0.04634094,4.6341,ok,
001081,3072,2304,0.020114,512x512,512,384,262144,3956,0.01509094,1.5091,ok,
001082,4288,2848,0.120428,512x512,512,340,262144,20956,0.0799408,7.9941,ok,
001083,3008,2000,0.030707,512x512,512,340,262144,5350,0.02040863,2.0409,ok,
001084,4288,2848,0.038746,512x512,512,340,262144,6738,0.02570343,2.5703,ok,
001085,4288,2848,0.053319,512x512,512,340,262144,9276,0.03538513,3.5385,ok,
001086,2592,1936,0.328003,512x512,512,382,262144,64172,0.24479675,24.4797,ok,
001087,6668,4459,0.180886,512x512,512,342,262144,31694,0.12090302,12.0903,ok,
001088,3872,2592,0.374404,512x512,512,343,262144,65760,0.25085449,25.0854,ok,
001089,640,480,0.348324,512x512,512,384,262144,68482,0.2612381,26.1238,ok,
001090,1024,768,0.101739,512x512,512,384,262144,19957,0.07612991,7.613,ok,
001091,640,480,0.223626,512x512,512,384,262144,44004,0.16786194,16.7862,ok,
001092,4288,2848,0.008891,512x512,512,340,262144,1551,0.0059166,0.5917,ok,
001093,1936,1296,0.607837,512x512,512,343,262144,106772,0.40730286,40.7303,ok,
001094,3072,2304,0.450555,512x512,512,384,262144,88584,0.33792114,33.7921,ok,
001095,2048,1536,0.833267,512x512,512,384,262144,163550,0.62389374,62.3894,ok,
001096,4288,2848,0.049847,512x512,512,340,262144,8677,0.03310013,3.31,ok,
001097,3072,2304,0.153068,512x512,512,384,262144,30104,0.11483765,11.4838,ok,
001098,3024,2016,0.057439,512x512,512,341,262144,10023,0.03823471,3.8235,ok,
001099,6648,4419,0.353793,512x512,512,340,262144,61577,0.23489761,23.4898,ok,
001100,3008,2000,0.040731,512x512,512,340,262144,7100,0.02708435,2.7084,ok,
001101,4288,2848,0.033582,512x512,512,340,262144,5838,0.0222702,2.227,ok,
001102,6708,4439,0.174855,512x512,512,339,262144,30356,0.11579895,11.5799,ok,
001103,3072,2304,0.436076,512x512,512,384,262144,85750,0.32711029,32.711,ok,
001104,4288,2848,0.112717,512x512,512,340,262144,19624,0.07485962,7.486,ok,
001105,1024,768,0.910943,512x512,512,384,262144,179178,0.68350983,68.351,ok,
001106,2592,1944,0.468452,512x512,512,384,262144,92084,0.35127258,35.1273,ok,
001107,4288,2848,0.205615,512x512,512,340,262144,35792,0.13653564,13.6536,ok,
001108,1024,768,0.147355,512x512,512,384,262144,28974,0.11052704,11.0527,ok,
001109,2304,1536,0.098999,512x512,512,341,262144,17280,0.06591797,6.5918,ok,
001110,4288,2848,0.064862,512x512,512,340,262144,11291,0.04307175,4.3072,ok,
001111,3072,2304,0.688438,512x512,512,384,262144,135450,0.51670074,51.6701,ok,
001112,6668,4419,0.051363,512x512,512,339,262144,8891,0.03391647,3.3916,ok,
001113,2592,1944,0.054127,512x512,512,384,262144,10652,0.04063416,4.0634,ok,
001114,3872,2592,0.009226,512x512,512,343,262144,1624,0.00619507,0.6195,ok,
001115,1024,768,0.052737,512x512,512,384,262144,10353,0.03949356,3.9494,ok,
001116,3872,2592,0.744231,512x512,512,343,262144,130686,0.49852753,49.8528,ok,
001117,640,480,0.15362,512x512,512,384,262144,30227,0.11530685,11.5307,ok,
001118,4288,2848,0.016606,512x512,512,340,262144,2893,0.01103592,1.1036,ok,
001119,3024,2016,0.056906,512x512,512,341,262144,9933,0.03789139,3.7891,ok,
001120,6602,4361,0.382321,512x512,512,338,262144,66260,0.25276184,25.2762,ok,
001121,6661,4421,0.1958,512x512,512,340,262144,34080,0.13000488,13.0005,ok,
001122,4288,2848,0.102094,512x512,512,340,262144,17778,0.06781769,6.7818,ok,
001123,640,480,0.256654,512x512,512,384,262144,50413,0.19231033,19.231,ok,
001124,1024,768,0.130529,512x512,512,384,262144,25663,0.09789658,9.7897,ok,
001125,6688,4459,0.500862,512x512,512,341,262144,87417,0.33346939,33.3469,ok,
001126,4288,2848,0.023083,512x512,512,340,262144,4036,0.01539612,1.5396,ok,
001127,3008,2000,0.017526,512x512,512,340,262144,3045,0.01161575,1.1616,ok,
001128,3024,2016,0.08589,512x512,512,341,262144,14997,0.05720901,5.7209,ok,
001129,1024,768,0.021952,512x512,512,384,262144,4322,0.01648712,1.6487,ok,
001130,3072,2304,0.54058,512x512,512,384,262144,106445,0.40605545,40.6055,ok,
001131,3024,2016,0.074578,512x512,512,341,262144,13019,0.04966354,4.9664,ok,
001132,3008,2000,0.020823,512x512,512,340,262144,3625,0.01382828,1.3828,ok,
001133,6621,4422,0.371334,512x512,512,342,262144,65000,0.24795532,24.7955,ok,
001134,6648,4439,0.478768,512x512,512,342,262144,83846,0.31984711,31.9847,ok,
001135,4288,2848,0.026879,512x512,512,340,262144,4668,0.01780701,1.7807,ok,
001136,6708,4439,0.067685,512x512,512,339,262144,11740,0.04478455,4.4785,ok,
001137,1024,768,0.27566,512x512,512,384,262144,54198,0.20674896,20.6749,ok,
001138,1024,768,0.541827,512x512,512,384,262144,106531,0.40638351,40.6384,ok,
001139,640,480,0.40096,512x512,512,384,262144,78893,0.30095291,30.0953,ok,
001140,640,480,0.25584,512x512,512,384,262144,50345,0.19205093,19.2051,ok,
001141,6648,4439,0.276751,512x512,512,342,262144,48484,0.18495178,18.4952,ok,
001142,640,480,0.346836,512x512,512,384,262144,68239,0.26031113,26.0311,ok,
001143,3008,2000,0.026745,512x512,512,340,262144,4668,0.01780701,1.7807,ok,
001144,640,480,0.387419,512x512,512,384,262144,76171,0.29056931,29.0569,ok,
001145,3072,2304,0.403198,512x512,512,384,262144,79274,0.30240631,30.2406,ok,
001146,3072,2304,0.047334,512x512,512,384,262144,9308,0.0355072,3.5507,ok,
001147,6602,4401,0.241565,512x512,512,341,262144,42136,0.16073608,16.0736,ok,
001148,640,480,0.636875,512x512,512,384,262144,125276,0.47789001,47.789,ok,
001149,6600,4401,0.042552,512x512,512,341,262144,7440,0.02838135,2.8381,ok,
001150,1024,768,0.13074,512x512,512,384,262144,25686,0.09798431,9.7984,ok,
001151,1024,768,0.130892,512x512,512,384,262144,25717,0.09810257,9.8103,ok,
001152,4288,2848,0.01503,512x512,512,340,262144,2619,0.00999069,0.9991,ok,
001153,3072,2304,0.053132,512x512,512,384,262144,10448,0.03985596,3.9856,ok,
001154,1024,768,0.15104,512x512,512,384,262144,29693,0.11326981,11.327,ok,
001155,767,576,0.082068,512x512,512,385,262144,16159,0.06164169,6.1642,ok,
001156,3008,2000,0.055873,512x512,512,340,262144,9728,0.03710938,3.7109,ok,
001157,4288,2848,0.047895,512x512,512,340,262144,8334,0.03179169,3.1792,ok,
001158,640,480,0.132627,512x512,512,384,262144,26084,0.09950256,9.9503,ok,
001159,4288,2848,0.031371,512x512,512,340,262144,5460,0.02082825,2.0828,ok,
001160,919,802,0.241529,512x512,512,447,262144,55267,0.21082687,21.0827,ok,
001161,1024,768,0.313024,512x512,512,384,262144,61538,0.23474884,23.4749,ok,
001162,6622,4441,0.083255,512x512,512,343,262144,14632,0.05581665,5.5817,ok,
001163,3024,2016,0.054645,512x512,512,341,262144,9524,0.03633118,3.6331,ok,
001164,640,480,0.325843,512x512,512,384,262144,64134,0.24465179,24.4652,ok,
001165,3072,2304,0.201381,512x512,512,384,262144,39596,0.15104675,15.1047,ok,
001166,3008,2000,0.029774,512x512,512,340,262144,5178,0.0197525,1.9753,ok,
001167,640,480,0.15819,512x512,512,384,262144,31153,0.11883926,11.8839,ok,
001168,1024,768,0.071593,512x512,512,384,262144,14073,0.05368423,5.3684,ok,
001169,6642,4440,0.266711,512x512,512,342,262144,46728,0.17825317,17.8253,ok,
001170,2592,1936,0.036066,512x512,512,382,262144,7055,0.02691269,2.6913,ok,
001171,3024,2016,0.047324,512x512,512,341,262144,8255,0.03149033,3.149,ok,
001172,6681,4422,0.275737,512x512,512,339,262144,47861,0.18257523,18.2575,ok,
001173,6708,4439,0.474676,512x512,512,339,262144,82404,0.31434631,31.4346,ok,
001174,6648,4479,0.088006,512x512,512,345,262144,15550,0.05931854,5.9319,ok,
001175,3008,2000,0.012634,512x512,512,340,262144,2204,0.00840759,0.8408,ok,
001176,1024,768,0.163775,512x512,512,384,262144,32215,0.12289047,12.289,ok,
001177,1024,768,0.316616,512x512,512,384,262144,62248,0.23745728,23.7457,ok,
001178,1024,768,0.421939,512x512,512,384,262144,82963,0.31647873,31.6479,ok,
001179,1504,1129,0.522446,512x512,512,384,262144,102681,0.39169693,39.1697,ok,
001180,1024,768,0.285756,512x512,512,384,262144,56163,0.21424484,21.4245,ok,
001181,4288,2848,0.0266,512x512,512,340,262144,4631,0.01766586,1.7666,ok,
001182,1024,768,0.637742,512x512,512,384,262144,125393,0.47833633,47.8336,ok,
001183,1751,1524,0.174837,512x512,512,446,262144,39899,0.15220261,15.2203,ok,
001184,3072,2304,0.094244,512x512,512,384,262144,18531,0.07069016,7.069,ok,
001185,640,480,0.143385,512x512,512,384,262144,28231,0.10769272,10.7693,ok,
001186,3072,2304,0.506808,512x512,512,384,262144,99612,0.37998962,37.999,ok,
001187,1024,768,0.195763,512x512,512,384,262144,38486,0.14681244,14.6812,ok,
001188,4288,2848,0.049512,512x512,512,340,262144,8625,0.03290176,3.2902,ok,
001189,1024,768,0.635637,512x512,512,384,262144,124998,0.47682953,47.683,ok,
001190,4288,2848,0.185774,512x512,512,340,262144,32328,0.12332153,12.3322,ok,
001191,4288,2848,0.040429,512x512,512,340,262144,7048,0.02688599,2.6886,ok,
001192,3872,2592,0.021155,512x512,512,343,262144,3724,0.01420593,1.4206,ok,
001193,640,480,0.322402,512x512,512,384,262144,63409,0.24188614,24.1886,ok,
